state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6,duration,Type
OH,Sidney,40.289527,-84.166729,17:54:30,18:38:40,19:09:20,19:13:15,19:43:30,20:25:50,151.3333333,Total 2024
OH,Silver Lake,41.156278,-81.455664,17:59:40,18:43:30,19:14:17,19:17:17,19:47:30,20:29:10,149.5,Total 2024
OH,Smithville,40.862469,-81.860509,17:58:40,18:42:40,19:13:42,19:16:17,19:46:50,20:28:40,150,Total 2024
OH,Solon,41.38599,-81.440835,17:59:50,18:43:40,19:14:09,19:17:43,19:47:40,20:29:10,149.3333333,Total 2024
OH,Somerville,39.563828,-84.639283,17:52:50,18:37:10,19:08:35,19:11:28,19:42:30,20:24:50,152,Total 2024
OH,South Amherst,41.346226,-82.23527,17:58:40,18:42:30,19:12:52,19:16:47,19:46:40,20:28:20,149.6666667,Total 2024
OH,South Canal,41.171881,-80.992683,18:00:20,18:44:10,19:15:18,19:17:29,19:48:10,20:29:40,149.3333333,Total 2024
OH,South Charleston,39.824773,-83.643743,17:54:40,18:39:00,19:10:59,19:12:19,19:44:00,20:26:10,151.5,Total 2024
OH,South Euclid,41.523957,-81.524485,17:59:50,18:43:40,19:14:00,19:17:48,19:47:40,20:29:10,149.3333333,Total 2024
OH,South Mount Vernon,40.382354,-82.501857,17:57:10,18:41:20,19:13:05,19:14:21,19:45:50,20:27:40,150.5,Total 2024
OH,South Russell,41.433828,-81.327964,18:00:00,18:44:00,19:14:21,19:17:54,19:47:50,20:29:20,149.3333333,Total 2024
OH,South Vienna,39.929321,-83.613934,17:54:50,18:39:10,19:10:42,19:12:52,19:44:00,20:26:20,151.5,Total 2024
OH,Sparta,40.394433,-82.699647,17:56:50,18:41:00,19:12:21,19:14:35,19:45:30,20:27:30,150.6666667,Total 2024
OH,Spencer,41.097757,-82.121762,17:58:30,18:42:30,19:12:59,19:16:37,19:46:40,20:28:20,149.8333333,Total 2024
OH,Spencerville,40.707965,-84.353159,17:54:40,18:38:50,19:09:30,19:13:13,19:43:30,20:25:40,151,Total 2024
OH,Springboro,39.562227,-84.233602,17:53:30,18:38:00,19:09:43,19:11:28,19:43:00,20:25:30,152,Total 2024
OH,Springfield,39.928908,-83.794241,17:54:40,18:39:00,19:10:14,19:12:51,19:43:50,20:26:10,151.5,Total 2024
OH,Spring Valley,39.61107,-84.007924,17:53:50,18:38:20,19:10:28,19:11:12,19:43:20,20:25:40,151.8333333,Total 2024
OH,Sterling,40.966244,-81.843942,17:58:50,18:42:50,19:13:38,19:16:36,19:47:00,20:28:40,149.8333333,Total 2024
OH,Stony Prairie,41.348733,-83.144335,17:57:20,18:41:20,19:11:45,19:15:20,19:45:30,20:27:20,150,Total 2024
OH,Stony Ridge,41.507546,-83.509329,17:57:00,18:40:50,19:11:47,19:14:34,19:45:00,20:26:50,149.8333333,Total 2024
OH,Stow,41.176261,-81.436523,17:59:40,18:43:30,19:14:18,19:17:21,19:47:30,20:29:10,149.5,Total 2024
OH,Streetsboro,41.239608,-81.345862,17:59:50,18:43:50,19:14:27,19:17:34,19:47:40,20:29:10,149.3333333,Total 2024
OH,Strongsville,41.312955,-81.83169,17:59:10,18:43:10,19:13:28,19:17:12,19:47:10,20:28:40,149.5,Total 2024
OH,Suffield,41.014711,-81.33777,17:59:40,18:43:40,19:14:44,19:16:53,19:47:40,20:29:10,149.5,Total 2024
OH,Sugar Bush Knolls,41.203242,-81.350955,17:59:50,18:43:40,19:14:28,19:17:28,19:47:40,20:29:10,149.3333333,Total 2024
OH,Sullivan,41.021093,-82.214713,17:58:20,18:42:20,19:12:50,19:16:24,19:46:30,20:28:20,150,Total 2024
OH,Sulphur Springs,40.87222,-82.87643,17:57:10,18:41:10,19:11:39,19:15:29,19:45:40,20:27:30,150.3333333,Total 2024
OH,Sunbury,40.249405,-82.880199,17:56:20,18:40:40,19:12:12,19:14:01,19:45:10,20:27:20,151,Total 2024
OH,Swanton,41.584874,-83.885249,17:56:30,18:40:30,19:12:17,19:12:48,19:44:40,20:26:30,150,Total 2024
OH,Sycamore,40.951672,-83.17097,17:56:50,18:40:50,19:11:16,19:15:13,19:45:20,20:27:10,150.3333333,Total 2024
OH,Sylvania,41.710362,-83.710212,17:57:00,18:40:50,19:13:00,19:13:20,19:45:00,20:26:40,149.6666667,Total 2024
OH,Tallmadge,41.106119,-81.424834,17:59:40,18:43:30,19:14:24,19:17:09,19:47:40,20:29:10,149.5,Total 2024
OH,Taylor Creek,39.22925,-84.67814,17:52:20,18:36:50,19:09:40,19:09:50,19:42:10,20:24:40,152.3333333,Total 2024
OH,Tiffin,41.11491,-83.180468,17:57:00,18:41:00,19:11:24,19:15:16,19:45:20,20:27:10,150.1666667,Total 2024
OH,Timberlake,41.665522,-81.442798,18:00:10,18:44:00,19:14:11,19:18:03,19:47:50,20:29:10,149,Total 2024
OH,Tipp City,39.964474,-84.18638,17:54:00,18:38:20,19:09:20,19:12:44,19:43:20,20:25:40,151.6666667,Total 2024
OH,Tiro,40.906235,-82.769001,17:57:20,18:41:20,19:11:51,19:15:38,19:45:40,20:27:30,150.1666667,Total 2024
OH,Toledo,41.664071,-83.581861,17:57:10,18:41:00,19:12:21,19:13:51,19:45:00,20:26:50,149.6666667,Total 2024
OH,Tontogany,41.421033,-83.740976,17:56:30,18:40:30,19:11:26,19:14:08,19:44:40,20:26:40,150.1666667,Total 2024
OH,Tremont City,40.013912,-83.83835,17:54:40,18:39:00,19:10:03,19:13:05,19:43:50,20:26:00,151.3333333,Total 2024
OH,Trenton,39.478808,-84.466373,17:53:00,18:37:30,19:09:08,19:11:13,19:42:40,20:25:00,152,Total 2024
OH,Trotwood,39.791838,-84.321834,17:53:40,18:38:00,19:09:08,19:12:15,19:43:00,20:25:20,151.6666667,Total 2024
OH,Troy,40.043891,-84.21953,17:54:10,18:38:20,19:09:13,19:12:51,19:43:20,20:25:40,151.5,Total 2024
OH,Twinsburg,41.322594,-81.443123,17:59:50,18:43:40,19:14:11,19:17:37,19:47:40,20:29:10,149.3333333,Total 2024
OH,Twinsburg Heights,41.306367,-81.4579,17:59:40,18:43:40,19:14:10,19:17:35,19:47:40,20:29:10,149.5,Total 2024
OH,Union,39.906599,-84.29333,17:53:50,18:38:10,19:09:07,19:12:32,19:43:10,20:25:30,151.6666667,Total 2024
OH,Union City,40.198539,-84.789208,17:53:20,18:37:40,19:08:21,19:12:22,19:42:40,20:25:00,151.6666667,Total 2024
OH,Uniontown,40.959366,-81.403701,17:59:30,18:43:30,19:14:42,19:16:41,19:47:30,20:29:10,149.6666667,Total 2024
OH,Unionville Center,40.13705,-83.341267,17:55:30,18:39:50,19:11:05,19:13:38,19:44:30,20:26:40,151.1666667,Total 2024
OH,Uniopolis,40.602322,-84.085692,17:55:00,18:39:10,19:09:42,19:13:40,19:43:50,20:26:00,151,Total 2024
OH,University Heights,41.494785,-81.534898,17:59:50,18:43:40,19:13:58,19:17:45,19:47:40,20:29:10,149.3333333,Total 2024
OH,Upper Sandusky,40.830669,-83.270709,17:56:30,18:40:40,19:11:02,19:14:59,19:45:10,20:27:00,150.5,Total 2024
OH,Urbana,40.109096,-83.754984,17:54:50,18:39:10,19:10:10,19:13:23,19:44:00,20:26:10,151.3333333,Total 2024
OH,Valley City,41.233647,-81.939611,17:59:00,18:42:50,19:13:17,19:16:59,19:47:00,20:28:40,149.6666667,Total 2024
OH,Valley Hi,40.316243,-83.675963,17:55:10,18:39:30,19:10:14,19:13:50,19:44:10,20:26:20,151.1666667,Total 2024
OH,Valley View,41.3815,-81.608298,17:59:30,18:43:30,19:13:51,19:17:32,19:47:30,20:29:00,149.5,Total 2024
OH,Van Buren,41.138673,-83.649441,17:56:20,18:40:20,19:10:55,19:14:28,19:44:40,20:26:40,150.3333333,Total 2024
OH,Vandalia,39.878977,-84.192224,17:54:00,18:38:20,19:09:22,19:12:34,19:43:20,20:25:40,151.6666667,Total 2024
OH,Vanlue,40.974092,-83.48475,17:56:20,18:40:20,19:10:52,19:14:45,19:44:50,20:26:50,150.5,Total 2024
OH,Van Wert,40.864796,-84.588518,17:54:30,18:38:40,19:09:34,19:12:45,19:43:20,20:25:30,151,Total 2024
OH,Vaughnsville,40.880224,-84.145321,17:55:20,18:39:20,19:10:00,19:13:36,19:44:00,20:26:00,150.6666667,Total 2024
OH,Venedocia,40.785009,-84.455943,17:54:40,18:38:50,19:09:32,19:13:02,19:43:30,20:25:40,151,Total 2024
OH,Vermilion,41.408005,-82.317254,17:58:30,18:42:30,19:12:48,19:16:43,19:46:30,20:28:10,149.6666667,Total 2024
OH,Verona,39.901324,-84.505997,17:53:30,18:37:50,19:08:41,19:12:19,19:42:50,20:25:10,151.6666667,Total 2024
OH,Versailles,40.222271,-84.482673,17:54:00,18:38:10,19:08:49,19:12:47,19:43:10,20:25:20,151.3333333,Total 2024
OH,Vickery,41.376929,-82.94151,17:57:40,18:41:30,19:12:00,19:15:41,19:45:50,20:27:30,149.8333333,Total 2024
OH,Vienna Center,41.234457,-80.654071,18:00:50,18:44:50,19:16:13,19:17:37,19:48:30,20:30:00,149.1666667,Total 2024
OH,Wadsworth,41.027436,-81.732205,17:59:00,18:43:00,19:13:49,19:16:49,19:47:10,20:28:50,149.8333333,Total 2024
OH,Waite Hill,41.608723,-81.388759,18:00:10,18:44:00,19:14:14,19:18:03,19:47:50,20:29:20,149.1666667,Total 2024
OH,Wakeman,41.253215,-82.402687,17:58:10,18:42:10,19:12:34,19:16:29,19:46:20,20:28:00,149.8333333,Total 2024
OH,Walbridge,41.586074,-83.487414,17:57:10,18:41:00,19:12:02,19:14:29,19:45:10,20:27:00,149.8333333,Total 2024
OH,Waldo,40.459754,-83.084836,17:56:20,18:40:30,19:11:23,19:14:38,19:45:10,20:27:10,150.8333333,Total 2024
OH,Walton Hills,41.370877,-81.558682,17:59:40,18:43:40,19:13:56,19:17:34,19:47:30,20:29:00,149.3333333,Total 2024
OH,Wapakoneta,40.565229,-84.190695,17:54:50,18:39:00,19:09:31,19:13:28,19:43:40,20:25:50,151,Total 2024
OH,Warren,41.239564,-80.816015,18:00:40,18:44:30,19:15:37,19:17:44,19:48:20,20:29:50,149.1666667,Total 2024
OH,Warrensville Heights,41.437217,-81.521752,17:59:40,18:43:40,19:14:00,19:17:42,19:47:40,20:29:10,149.5,Total 2024
OH,Waterville,41.501971,-83.736852,17:56:40,18:40:30,19:11:43,19:14:00,19:44:50,20:26:40,150,Total 2024
OH,Wayne,41.300961,-83.471727,17:56:40,18:40:40,19:11:21,19:14:45,19:45:00,20:26:50,150.1666667,Total 2024
OH,Wayne Lakes,40.02172,-84.663212,17:53:20,18:37:40,19:08:24,19:12:19,19:42:40,20:25:00,151.6666667,Total 2024
OH,Waynesfield,40.602466,-83.973883,17:55:10,18:39:20,19:09:52,19:13:50,19:44:00,20:26:10,151,Total 2024
OH,Waynesville,39.531945,-84.090938,17:53:40,18:38:10,19:10:40,19:11:10,19:43:10,20:25:30,151.8333333,Total 2024
OH,Wellington,41.152266,-82.22634,17:58:20,18:42:20,19:12:48,19:16:34,19:46:30,20:28:10,149.8333333,Total 2024
OH,West Alexandria,39.745066,-84.536078,17:53:10,18:37:40,19:08:42,19:12:01,19:42:40,20:25:10,152,Total 2024
OH,West Carrollton,39.669742,-84.25549,17:53:30,18:38:00,19:09:24,19:11:55,19:43:00,20:25:20,151.8333333,Total 2024
OH,West Elkton,39.588138,-84.559781,17:53:00,18:37:20,19:08:45,19:11:34,19:42:30,20:25:00,152,Total 2024
OH,Westerville,40.123435,-82.913324,17:56:10,18:40:30,19:12:40,19:13:30,19:45:10,20:27:10,151,Total 2024
OH,West Farmington,41.391019,-80.974013,18:00:30,18:44:30,19:15:05,19:18:08,19:48:20,20:29:40,149.1666667,Total 2024
OH,Westfield Center,41.028278,-81.931479,17:58:40,18:42:40,19:13:24,19:16:41,19:46:50,20:28:30,149.8333333,Total 2024
OH,West Hill,41.229985,-80.526958,18:01:00,18:45:00,19:16:40,19:17:40,19:48:40,20:30:10,149.1666667,Total 2024
OH,West Jefferson,39.9494,-83.308423,17:55:20,18:39:40,19:11:49,19:12:21,19:44:30,20:26:40,151.3333333,Total 2024
OH,Westlake,41.449531,-81.930162,17:59:10,18:43:10,19:13:22,19:17:15,19:47:10,20:28:40,149.5,Total 2024
OH,West Leipsic,41.105284,-84.001152,17:55:50,18:39:50,19:10:31,19:13:49,19:44:10,20:26:10,150.3333333,Total 2024
OH,West Liberty,40.256784,-83.75836,17:55:10,18:39:20,19:10:05,19:13:39,19:44:10,20:26:20,151.1666667,Total 2024
OH,West Manchester,39.90332,-84.626326,17:53:20,18:37:40,19:08:26,19:12:12,19:42:40,20:25:10,151.8333333,Total 2024
OH,West Mansfield,40.401388,-83.544004,17:55:30,18:39:40,19:10:28,19:14:06,19:44:30,20:26:30,151,Total 2024
OH,West Millgrove,41.242745,-83.491407,17:56:40,18:40:40,19:11:14,19:14:44,19:45:00,20:26:50,150.1666667,Total 2024
OH,West Milton,39.959051,-84.326231,17:53:50,18:38:10,19:09:01,19:12:36,19:43:10,20:25:30,151.6666667,Total 2024
OH,Westminster,40.701038,-83.975081,17:55:20,18:39:30,19:09:57,19:13:52,19:44:10,20:26:10,150.8333333,Total 2024
OH,Weston,41.345981,-83.794609,17:56:20,18:40:20,19:11:13,19:14:06,19:44:40,20:26:30,150.1666667,Total 2024
OH,West Salem,40.969763,-82.107945,17:58:20,18:42:30,19:13:05,19:16:25,19:46:40,20:28:20,150,Total 2024
OH,Wharton,40.861306,-83.46481,17:56:10,18:40:20,19:10:47,19:14:44,19:44:50,20:26:50,150.6666667,Total 2024
OH,Whitehouse,41.521582,-83.795753,17:56:30,18:40:30,19:11:47,19:13:45,19:44:40,20:26:30,150,Total 2024
OH,Whites Landing,41.43092,-82.89475,17:57:40,18:41:40,19:12:08,19:15:46,19:45:50,20:27:30,149.8333333,Total 2024
OH,Wickliffe,41.606322,-81.468028,18:00:00,18:43:50,19:14:07,19:17:58,19:47:50,20:29:10,149.1666667,Total 2024
OH,Wightmans Grove,41.423665,-83.045779,17:57:30,18:41:30,19:11:58,19:15:30,19:45:40,20:27:30,150,Total 2024
OH,Wilberforce,39.714974,-83.884442,17:54:10,18:38:40,19:10:29,19:11:59,19:43:30,20:25:50,151.6666667,Total 2024
OH,Willard,41.051941,-82.723533,17:57:30,18:41:40,19:11:59,19:15:53,19:45:50,20:27:40,150.1666667,Total 2024
OH,Williamsdale,39.442074,-84.529831,17:52:50,18:37:20,19:09:01,19:11:05,19:42:30,20:25:00,152.1666667,Total 2024
OH,Williston,41.602614,-83.341909,17:57:20,18:41:10,19:12:07,19:14:50,19:45:20,20:27:10,149.8333333,Total 2024
OH,Willoughby,41.645285,-81.414353,18:00:10,18:44:00,19:14:13,19:18:04,19:47:50,20:29:20,149.1666667,Total 2024
OH,Willoughby Hills,41.584171,-81.432976,18:00:00,18:43:50,19:14:09,19:17:58,19:47:50,20:29:10,149.1666667,Total 2024
OH,Willowick,41.634299,-81.467905,18:00:10,18:44:00,19:14:08,19:18:00,19:47:50,20:29:10,149,Total 2024
OH,Willshire,40.746432,-84.792043,17:54:10,18:38:20,19:09:10,19:12:23,19:43:00,20:25:10,151,Total 2024
OH,Windham,41.239443,-81.039535,18:00:20,18:44:10,19:15:05,19:17:41,19:48:10,20:29:30,149.1666667,Total 2024
OH,Woodmere,41.459854,-81.479872,17:59:50,18:43:40,19:14:04,19:17:46,19:47:40,20:29:10,149.3333333,Total 2024
OH,Woodsdale,39.432765,-84.484691,17:52:50,18:37:20,19:09:15,19:10:59,19:42:30,20:25:00,152.1666667,Total 2024
OH,Woodstock,40.17361,-83.528065,17:55:20,18:39:40,19:10:38,19:13:40,19:44:20,20:26:30,151.1666667,Total 2024
OH,Woodville,41.451029,-83.363988,17:57:10,18:41:00,19:11:44,19:14:54,19:45:20,20:27:00,149.8333333,Total 2024
OH,Wooster,40.81703,-81.931529,17:58:30,18:42:30,19:13:35,19:16:08,19:46:50,20:28:30,150,Total 2024
OH,Worthington,40.096908,-83.020216,17:56:00,18:40:20,19:12:19,19:12:55,19:45:00,20:27:00,151,Total 2024
OH,Wren,40.802675,-84.772307,17:54:10,18:38:20,19:09:18,19:12:24,19:43:00,20:25:10,151,Total 2024
OH,Wright-Patterson,39.822834,-84.048504,17:54:10,18:38:30,19:09:44,19:12:27,19:43:30,20:25:40,151.5,Total 2024
OH,Xenia,39.683133,-83.940808,17:54:00,18:38:30,19:10:24,19:11:49,19:43:30,20:25:50,151.8333333,Total 2024
OH,Yankee Lake,41.26823,-80.567889,18:01:00,18:45:00,19:16:23,19:17:42,19:48:40,20:30:10,149.1666667,Total 2024
OH,Yellow Springs,39.798382,-83.891984,17:54:10,18:38:40,19:10:10,19:12:24,19:43:30,20:25:50,151.6666667,Total 2024
OH,Yorkshire,40.325515,-84.49515,17:54:00,18:38:20,19:08:53,19:12:53,19:43:10,20:25:20,151.3333333,Total 2024
OH,Zanesfield,40.338604,-83.677893,17:55:10,18:39:30,19:10:13,19:13:52,19:44:10,20:26:20,151.1666667,Total 2024
OK,Albany,33.874518,-96.155242,17:26:30,18:11:30,18:44:40,18:45:50,19:19:30,20:04:40,158.1666667,Total 2024
OK,Albion,34.662141,-95.099369,17:29:20,18:14:20,18:47:20,18:49:01,19:22:10,20:07:10,157.8333333,Total 2024
OK,Antlers,34.233026,-95.622759,17:27:50,18:12:50,18:45:45,18:47:44,19:20:50,20:06:00,158.1666667,Total 2024
OK,Bennington,34.005396,-96.038388,17:26:50,18:11:50,18:45:19,18:45:41,19:19:50,20:05:10,158.3333333,Total 2024
OK,Boswell,34.027613,-95.869957,17:27:10,18:12:10,18:45:02,18:47:05,19:20:10,20:05:20,158.1666667,Total 2024
OK,Broken Bow,34.028862,-94.741357,17:28:50,18:14:00,18:45:44,18:50:01,19:22:00,20:07:10,158.3333333,Total 2024
OK,Cameron,35.137457,-94.539287,17:31:00,18:16:00,18:49:12,18:49:57,19:23:40,20:08:30,157.5,Total 2024
OK,Clayton,34.586129,-95.355746,17:29:00,18:14:00,18:47:40,18:48:00,19:21:40,20:06:50,157.8333333,Total 2024
OK,Eagletown,34.041866,-94.570239,17:29:10,18:14:10,18:46:00,18:50:21,19:22:20,20:07:30,158.3333333,Total 2024
OK,Finley,34.327347,-95.497668,17:28:20,18:13:10,18:46:05,18:48:06,19:21:10,20:06:20,158,Total 2024
OK,Fort Towson,34.031395,-95.277635,17:28:00,18:13:00,18:45:08,18:48:51,19:21:10,20:06:20,158.3333333,Total 2024
OK,Garvin,33.957181,-94.930997,17:28:20,18:13:30,18:45:21,18:49:34,19:21:30,20:06:50,158.5,Total 2024
OK,Golden,34.030741,-94.902967,17:28:40,18:13:40,18:45:31,18:49:41,19:21:50,20:06:50,158.1666667,Total 2024
OK,Grant,33.936486,-95.517868,17:27:30,18:12:30,18:44:42,18:48:13,19:20:40,20:05:50,158.3333333,Total 2024
OK,Haworth,33.840923,-94.657009,17:28:40,18:13:50,18:45:35,18:49:54,19:22:00,20:07:10,158.5,Total 2024
OK,Heavener,34.891965,-94.60779,17:30:30,18:15:30,18:48:00,18:50:39,19:23:10,20:08:10,157.6666667,Total 2024
OK,Hendrix,33.775265,-96.407082,17:26:00,18:11:00,18:44:40,18:45:10,19:19:00,20:04:20,158.3333333,Total 2024
OK,Hochatown,34.165729,-94.771597,17:29:00,18:14:10,18:45:57,18:50:04,19:22:10,20:07:10,158.1666667,Total 2024
OK,Hodgen,34.840444,-94.633889,17:30:20,18:15:20,18:47:49,18:50:36,19:23:10,20:08:00,157.6666667,Total 2024
OK,Howe,34.949572,-94.640305,17:30:40,18:15:40,18:48:15,18:50:27,19:23:20,20:08:10,157.5,Total 2024
OK,Hugo,34.011584,-95.512179,17:27:40,18:12:40,18:44:55,18:48:15,19:20:40,20:05:50,158.1666667,Total 2024
OK,Idabel,33.907406,-94.822174,17:28:30,18:13:40,18:45:25,18:49:44,19:21:40,20:06:50,158.3333333,Total 2024
OK,Kemp,33.769572,-96.354436,17:26:00,18:11:00,18:44:30,18:45:30,19:19:00,20:04:20,158.3333333,Total 2024
OK,Millerton,33.984902,-95.023033,17:28:20,18:13:20,18:45:18,18:49:24,19:21:30,20:06:40,158.3333333,Total 2024
OK,Monroe,34.993724,-94.515539,17:30:50,18:15:50,18:48:22,18:50:51,19:23:30,20:08:30,157.6666667,Total 2024
OK,Moyers,34.325002,-95.651087,17:28:10,18:13:00,18:46:40,18:47:20,19:20:50,20:06:00,157.8333333,Total 2024
OK,Nashoba,34.480729,-95.210298,17:29:00,18:14:00,18:46:34,18:48:58,19:21:50,20:06:50,157.8333333,Total 2024
OK,Pocola,35.251531,-94.467919,17:31:30,18:16:20,18:50:00,18:50:20,19:23:50,20:08:40,157.1666667,Total 2024
OK,Poteau,35.06665,-94.610269,17:30:50,18:15:50,18:48:54,18:49:56,19:23:30,20:08:20,157.5,Total 2024
OK,Rattan,34.19604,-95.404544,17:28:10,18:13:10,18:45:32,18:48:34,19:21:10,20:06:20,158.1666667,Total 2024
OK,Rock Island,35.184921,-94.482614,17:31:10,18:16:10,18:49:24,18:50:01,19:23:40,20:08:40,157.5,Total 2024
OK,Sawyer,34.018708,-95.378474,17:27:50,18:12:50,18:45:01,18:48:36,19:21:00,20:06:10,158.3333333,Total 2024
OK,Smithville,34.47276,-94.646471,17:29:50,18:14:50,18:46:45,18:50:32,19:22:40,20:07:40,157.8333333,Total 2024
OK,Soper,34.032075,-95.696601,17:27:30,18:12:30,18:44:57,18:47:44,19:20:30,20:05:40,158.1666667,Total 2024
OK,Swink,34.017272,-95.20179,17:28:10,18:13:10,18:45:10,18:49:01,19:21:20,20:06:30,158.3333333,Total 2024
OK,Talihina,34.75284,-95.043566,17:29:40,18:14:40,18:47:48,18:48:42,19:22:20,20:07:20,157.6666667,Total 2024
OK,Utica,33.906613,-96.221735,17:26:30,18:11:30,18:45:00,18:45:40,19:19:20,20:04:40,158.1666667,Total 2024
OK,Valliant,34.007542,-95.084904,17:28:20,18:13:20,18:45:16,18:49:16,19:21:20,20:06:40,158.3333333,Total 2024
OK,Whitesboro,34.7047,-94.873497,17:29:50,18:14:50,18:47:20,18:49:55,19:22:40,20:07:40,157.8333333,Total 2024
OK,Wister,34.969743,-94.720638,17:30:30,18:15:30,18:48:29,18:49:51,19:23:10,20:08:00,157.5,Total 2024
OK,Wright City,34.066286,-95.00701,17:28:30,18:13:40,18:45:29,18:49:29,19:21:40,20:06:50,158.3333333,Total 2024
PA,Adamsville,41.511107,-80.371471,18:01:40,18:45:30,19:16:13,19:18:42,19:49:10,20:30:20,148.6666667,Total 2024
PA,Albion,41.890023,-80.36478,18:02:00,18:45:40,19:15:55,19:19:30,19:49:20,20:30:30,148.5,Total 2024
PA,Atlantic,41.505256,-80.340579,18:01:40,18:45:30,19:16:19,19:18:42,19:49:10,20:30:20,148.6666667,Total 2024
PA,Avonia,42.048505,-80.28361,18:02:20,18:46:00,19:16:02,19:19:46,19:49:30,20:30:30,148.1666667,Total 2024
PA,Bear Lake,41.993404,-79.501342,18:03:20,18:47:00,19:17:30,19:20:25,19:50:20,20:31:20,148,Total 2024
PA,Blooming Valley,41.677013,-80.030887,18:02:20,18:46:00,19:16:45,19:19:19,19:49:30,20:30:40,148.3333333,Total 2024
PA,Cambridge Springs,41.801969,-80.059793,18:02:20,18:46:10,19:16:34,19:19:39,19:49:40,20:30:50,148.5,Total 2024
PA,Canadohta Lake,41.811497,-79.835754,18:02:40,18:46:30,19:17:00,19:19:46,19:49:50,20:31:00,148.3333333,Total 2024
PA,Centerville,41.738881,-79.761018,18:02:40,18:46:30,19:17:16,19:19:35,19:49:50,20:31:00,148.3333333,Total 2024
PA,Clark,41.287725,-80.404732,18:01:20,18:45:10,19:16:55,19:17:09,19:49:00,20:30:20,149,Total 2024
PA,Cochranton,41.519097,-80.046991,18:02:00,18:45:50,19:17:08,19:18:43,19:49:30,20:30:40,148.6666667,Total 2024
PA,Columbus,41.947907,-79.583235,18:03:20,18:47:00,19:17:23,19:20:15,19:50:10,20:31:20,148,Total 2024
PA,Conneaut Lake,41.602677,-80.309411,18:01:50,18:45:30,19:16:15,19:19:00,19:49:10,20:30:30,148.6666667,Total 2024
PA,Conneaut Lakeshore,41.619041,-80.312062,18:01:50,18:45:40,19:16:14,19:19:02,19:49:10,20:30:30,148.6666667,Total 2024
PA,Conneautville,41.75776,-80.368638,18:01:50,18:45:40,19:16:00,19:19:18,19:49:10,20:30:30,148.6666667,Total 2024
PA,Cooperstown,41.4998,-79.873626,18:02:20,18:46:10,19:18:00,19:18:30,19:49:40,20:30:50,148.5,Total 2024
PA,Corry,41.928225,-79.63313,18:03:10,18:46:50,19:17:18,19:20:10,19:50:10,20:31:10,148,Total 2024
PA,Cranesville,41.902592,-80.33649,18:02:00,18:45:40,19:15:58,19:19:33,19:49:20,20:30:30,148.5,Total 2024
PA,Edinboro,41.874979,-80.124246,18:02:20,18:46:00,19:16:23,19:19:42,19:49:30,20:30:40,148.3333333,Total 2024
PA,Elgin,41.907013,-79.746508,18:03:00,18:46:40,19:17:05,19:20:04,19:50:00,20:31:10,148.1666667,Total 2024
PA,Erie,42.116594,-80.073503,18:02:40,18:46:20,19:16:22,19:20:04,19:49:40,20:30:50,148.1666667,Total 2024
PA,Fairview,42.025458,-80.254725,18:02:20,18:46:00,19:16:04,19:19:46,19:49:30,20:30:30,148.1666667,Total 2024
PA,Fredericksburg,41.643775,-80.176448,18:02:00,18:45:50,19:16:29,19:19:09,19:49:20,20:30:40,148.6666667,Total 2024
PA,Fredonia,41.32191,-80.258067,18:01:30,18:45:30,19:17:20,19:17:50,19:49:10,20:30:30,149,Total 2024
PA,Geneva,41.562014,-80.225979,18:01:50,18:45:40,19:16:29,19:18:54,19:49:20,20:30:30,148.6666667,Total 2024
PA,Girard,42.004116,-80.319209,18:02:10,18:45:50,19:15:58,19:19:41,19:49:20,20:30:30,148.3333333,Total 2024
PA,Greenville,41.405074,-80.383809,18:01:30,18:45:20,19:16:26,19:18:20,19:49:00,20:30:20,148.8333333,Total 2024
PA,Guys Mills,41.631964,-79.976702,18:02:20,18:46:10,19:16:57,19:19:11,19:49:40,20:30:50,148.5,Total 2024
PA,Harmonsburg,41.665533,-80.314191,18:01:50,18:45:40,19:16:11,19:19:10,19:49:10,20:30:30,148.6666667,Total 2024
PA,Hartstown,41.548474,-80.384564,18:01:40,18:45:30,19:16:09,19:18:49,19:49:00,20:30:20,148.6666667,Total 2024
PA,Hermitage,41.229552,-80.440704,18:01:10,18:45:10,19:17:10,19:17:20,19:48:50,20:30:10,149,Total 2024
PA,Hydetown,41.651594,-79.72406,18:02:40,18:46:30,19:17:40,19:19:12,19:49:50,20:31:00,148.3333333,Total 2024
PA,Jamestown,41.484108,-80.437245,18:01:30,18:45:20,19:16:07,19:18:36,19:49:00,20:30:20,148.8333333,Total 2024
PA,Kerrtown,41.626643,-80.169107,18:02:00,18:45:50,19:16:31,19:19:07,19:49:20,20:30:40,148.6666667,Total 2024
PA,Lake City,42.017727,-80.346301,18:02:10,18:45:50,19:15:56,19:19:40,19:49:20,20:30:30,148.3333333,Total 2024
PA,Lawrence Park,42.150606,-80.022999,18:02:50,18:46:30,19:16:27,19:20:10,19:49:50,20:30:50,148,Total 2024
PA,Lincolnville,41.790271,-79.839301,18:02:40,18:46:30,19:17:01,19:19:42,19:49:50,20:31:00,148.3333333,Total 2024
PA,Linesville,41.6564,-80.422396,18:01:40,18:45:30,19:15:58,19:19:05,19:49:00,20:30:20,148.6666667,Total 2024
PA,McKean,41.998484,-80.139587,18:02:30,18:46:10,19:16:16,19:19:52,19:49:30,20:30:40,148.1666667,Total 2024
